0.00000000e+000	4.94236273e-001	
2.81301154e-001	4.94234017e-001	
5.62602308e-001	4.94169569e-001	
8.43903462e-001	4.93906212e-001	
1.12520462e+000	4.93769504e-001	
1.40650577e+000	4.93497236e-001	
1.68780692e+000	4.93249731e-001	
1.96910808e+000	4.92806264e-001	
2.25040923e+000	4.92242637e-001	
2.53171039e+000	4.90906828e-001	
2.81301154e+000	4.88753158e-001	
3.09431269e+000	4.83634787e-001	
3.37561385e+000	4.75612361e-001	
3.65691500e+000	4.75482059e-001	
3.93821616e+000	4.70708248e-001	
4.21951731e+000	4.66647291e-001	
4.50081846e+000	4.71696103e-001	
4.78211962e+000	4.77062866e-001	
5.06342077e+000	4.84991344e-001	
5.34472193e+000	5.03834316e-001	
5.62602308e+000	5.23630278e-001	
5.90732423e+000	5.49250000e-001	
6.18862539e+000	5.84047939e-001	
6.46992654e+000	6.23770274e-001	
6.75122770e+000	6.62851997e-001	
7.03252885e+000	7.08462588e-001	
7.31383000e+000	7.38472075e-001	
7.59513116e+000	7.65994922e-001	
7.87643231e+000	7.96413117e-001	
8.15773347e+000	8.12532631e-001	
8.43903462e+000	8.16512424e-001	
8.72033577e+000	8.22115185e-001	
9.00163693e+000	8.23949611e-001	
9.28293808e+000	8.25678946e-001	
9.56423924e+000	8.26004847e-001	
9.84554039e+000	8.26062042e-001	
1.01268415e+001	8.26749311e-001	
1.04081427e+001	8.27711156e-001	
1.06894439e+001	8.27668667e-001	
1.09707450e+001	8.27663449e-001	
1.12520462e+001	8.27626223e-001	
1.15333473e+001	8.27525825e-001	
1.18146485e+001	8.27067386e-001	
1.20959496e+001	8.26770648e-001	
1.23772508e+001	8.26585564e-001	
1.26585519e+001	8.26239134e-001	
1.29398531e+001	8.26042199e-001	
1.32211542e+001	8.25845265e-001	
1.35024554e+001	8.22982142e-001	
1.37837565e+001	8.18350174e-001	
1.40650577e+001	8.09059281e-001	
1.43463589e+001	7.95794693e-001	
1.46276600e+001	7.76646826e-001	
1.49089612e+001	7.49396900e-001	
1.51902623e+001	7.14206745e-001	
1.54715635e+001	6.87166358e-001	
1.57528646e+001	6.62473564e-001	
1.60341658e+001	6.44894333e-001	
1.63154669e+001	6.33974114e-001	
1.65967681e+001	6.34555026e-001	
1.68780692e+001	6.33195011e-001	
1.71593704e+001	6.30873469e-001	
1.74406715e+001	6.39457476e-001	
1.77219727e+001	6.70952171e-001	
1.80032739e+001	7.06035113e-001	
1.82845750e+001	7.33939721e-001	
1.85658762e+001	7.63577079e-001	
1.88471773e+001	7.83747573e-001	
1.91284785e+001	8.07220692e-001	
1.94097796e+001	8.15490720e-001	
1.96910808e+001	8.16831388e-001	
1.99723819e+001	8.24172976e-001	
2.02536831e+001	8.26304174e-001	
2.05349842e+001	8.25909407e-001	
2.08162854e+001	8.25514640e-001	
2.10975865e+001	8.23953361e-001	
2.13788877e+001	8.23667239e-001	
2.16601889e+001	8.23867906e-001	
2.19414900e+001	8.24138799e-001	
2.22227912e+001	8.24703903e-001	
2.25040923e+001	8.24499624e-001	
2.27853935e+001	8.24682883e-001	
2.30666946e+001	8.24980494e-001	
2.33479958e+001	8.25905355e-001	
2.36292969e+001	8.24817902e-001	
2.39105981e+001	8.22587529e-001	
2.41918992e+001	8.23645357e-001	
2.44732004e+001	8.24520031e-001	
2.47545016e+001	8.25208064e-001	
2.50358027e+001	8.16778383e-001	
2.53171039e+001	8.01880949e-001	
2.55984050e+001	7.96006017e-001	
2.58797062e+001	7.62988237e-001	
2.61610073e+001	7.22782282e-001	
2.64423085e+001	6.92996374e-001	
2.67236096e+001	6.48960909e-001	
2.70049108e+001	6.02037012e-001	
2.72862119e+001	5.68321763e-001	
2.75675131e+001	5.26621199e-001	
2.78488142e+001	4.98048951e-001	
2.81301154e+001	4.84264055e-001	
2.84114166e+001	4.72793474e-001	
2.86927177e+001	4.61800489e-001	
2.89740189e+001	4.60893943e-001	
2.92553200e+001	4.68722252e-001	
2.95366212e+001	4.74290730e-001	
2.98179223e+001	4.72784224e-001	
3.00992235e+001	4.74385600e-001	
3.03805246e+001	4.77137526e-001	
3.06618258e+001	4.85074485e-001	
3.09431269e+001	4.90266757e-001	
3.12244281e+001	4.91387140e-001	
3.15057292e+001	4.92485782e-001	
3.17870304e+001	4.93679999e-001	
3.20683316e+001	4.93468256e-001	
