0.00000000e+000	6.15035736e-001	
2.81301154e-001	6.14947255e-001	
5.62602308e-001	6.14922612e-001	
8.43903462e-001	6.14528768e-001	
1.12520462e+000	6.14433078e-001	
1.40650577e+000	6.13805741e-001	
1.68780692e+000	6.11282310e-001	
1.96910808e+000	6.09650981e-001	
2.25040923e+000	6.06214800e-001	
2.53171039e+000	6.04344198e-001	
2.81301154e+000	6.01224977e-001	
3.09431269e+000	6.01041208e-001	
3.37561385e+000	6.04693264e-001	
3.65691500e+000	6.23230831e-001	
3.93821616e+000	6.48612973e-001	
4.21951731e+000	6.73995115e-001	
4.50081846e+000	7.02589177e-001	
4.78211962e+000	7.39475612e-001	
5.06342077e+000	7.83694159e-001	
5.34472193e+000	8.35680763e-001	
5.62602308e+000	8.67494221e-001	
5.90732423e+000	8.92904846e-001	
6.18862539e+000	9.19520267e-001	
6.46992654e+000	9.31822492e-001	
6.75122770e+000	9.37011379e-001	
7.03252885e+000	9.38850717e-001	
7.31383000e+000	9.39565115e-001	
7.59513116e+000	9.41017792e-001	
7.87643231e+000	9.41858426e-001	
8.15773347e+000	9.41778035e-001	
8.43903462e+000	9.41697644e-001	
8.72033577e+000	9.41841169e-001	
9.00163693e+000	9.41934564e-001	
9.28293808e+000	9.40766103e-001	
9.56423924e+000	9.39460676e-001	
9.84554039e+000	9.37333560e-001	
1.01268415e+001	9.32662757e-001	
1.04081427e+001	9.27569610e-001	
1.06894439e+001	9.17305107e-001	
1.09707450e+001	8.98727020e-001	
1.12520462e+001	8.73243289e-001	
1.15333473e+001	8.52046019e-001	
1.18146485e+001	8.52637860e-001	
1.20959496e+001	8.53680677e-001	
1.23772508e+001	8.61789041e-001	
1.26585519e+001	8.92943735e-001	
1.29398531e+001	9.12446730e-001	
1.32211542e+001	9.36172553e-001	
1.35024554e+001	9.69935801e-001	
1.37837565e+001	1.01606657e+000	
1.40650577e+001	1.05060639e+000	
1.43463589e+001	1.07783291e+000	
1.46276600e+001	1.09993916e+000	
1.49089612e+001	1.11521375e+000	
1.51902623e+001	1.12470582e+000	
1.54715635e+001	1.12606111e+000	
1.57528646e+001	1.13054281e+000	
1.60341658e+001	1.13232201e+000	
1.63154669e+001	1.13304808e+000	
1.65967681e+001	1.13321113e+000	
1.68780692e+001	1.13350216e+000	
1.71593704e+001	1.13296146e+000	
1.74406715e+001	1.13292798e+000	
1.77219727e+001	1.13134510e+000	
1.80032739e+001	1.12243380e+000	
1.82845750e+001	1.12191090e+000	
1.85658762e+001	1.11592578e+000	
1.88471773e+001	1.09965048e+000	
1.91284785e+001	1.07587572e+000	
1.94097796e+001	1.03810604e+000	
1.96910808e+001	9.97117546e-001	
1.99723819e+001	9.54272110e-001	
2.02536831e+001	9.18833570e-001	
2.05349842e+001	8.88494199e-001	
2.08162854e+001	8.63887849e-001	
2.10975865e+001	8.55292937e-001	
2.13788877e+001	8.50053441e-001	
2.16601889e+001	8.46373808e-001	
2.19414900e+001	8.57165387e-001	
2.22227912e+001	8.87268732e-001	
2.25040923e+001	9.00762315e-001	
2.27853935e+001	9.16036904e-001	
2.30666946e+001	9.27445191e-001	
2.33479958e+001	9.35204812e-001	
2.36292969e+001	9.38604956e-001	
2.39105981e+001	9.39169142e-001	
2.41918992e+001	9.41436787e-001	
2.44732004e+001	9.41890127e-001	
2.47545016e+001	9.41962053e-001	
2.50358027e+001	9.41932098e-001	
2.53171039e+001	9.42515791e-001	
2.55984050e+001	9.41933296e-001	
2.58797062e+001	9.43479766e-001	
2.61610073e+001	9.40505555e-001	
2.64423085e+001	9.39024250e-001	
2.67236096e+001	9.39729569e-001	
2.70049108e+001	9.31388569e-001	
2.72862119e+001	9.12547708e-001	
2.75675131e+001	8.93706847e-001	
2.78488142e+001	8.66120177e-001	
2.81301154e+001	8.21440886e-001	
2.84114166e+001	7.76761594e-001	
2.86927177e+001	7.28844423e-001	
2.89740189e+001	6.84593616e-001	
2.92553200e+001	6.51434452e-001	
2.95366212e+001	6.21741589e-001	
2.98179223e+001	6.10171267e-001	
3.00992235e+001	5.98297158e-001	
3.03805246e+001	5.92016337e-001	
3.06618258e+001	5.92571791e-001	
3.09431269e+001	5.98607835e-001	
3.12244281e+001	6.02726109e-001	
3.15057292e+001	6.07283683e-001	
3.17870304e+001	6.10138276e-001	
3.20683316e+001	6.12444317e-001	
3.23496327e+001	6.12589219e-001	
3.26309339e+001	6.12770071e-001	
3.29122350e+001	6.13003868e-001	
3.31935362e+001	6.14126394e-001	
3.34748373e+001	6.14699967e-001	
3.37561385e+001	6.15046007e-001	
3.40374396e+001	6.15869172e-001	
3.43187408e+001	6.16684756e-001	
3.46000419e+001	6.12511929e-001	
3.48813431e+001	6.12486470e-001	
3.51626442e+001	6.13093092e-001	
3.54439454e+001	6.08911993e-001	
3.57252466e+001	5.95961448e-001	
3.60065477e+001	5.75632928e-001	
3.62878489e+001	5.49185993e-001	
3.65691500e+001	5.07479080e-001	
3.68504512e+001	4.63651751e-001	
3.71317523e+001	4.04814810e-001	
3.74130535e+001	3.45931197e-001	
3.76943546e+001	2.96240692e-001	
3.79756558e+001	2.41891647e-001	
3.82569569e+001	1.93057886e-001	
3.85382581e+001	1.47554430e-001	
3.88195592e+001	1.01611410e-001	
3.91008604e+001	6.50007372e-002	
3.93821616e+001	3.88875626e-002	
3.96634627e+001	7.54463297e-003	
3.99447639e+001	2.89938050e-003	
4.02260650e+001	-6.95866990e-004	
4.05073662e+001	-8.34810384e-004	
4.07886673e+001	-2.93471274e-004	
4.10699685e+001	-5.90458972e-003	
4.13512696e+001	-3.71198338e-003	
4.16325708e+001	1.40382828e-003	
4.19138719e+001	2.29679685e-003	
4.21951731e+001	7.10328711e-004	
4.24764743e+001	-1.19005333e-003	
4.27577754e+001	3.30018352e-003	
4.30390766e+001	6.01567000e-003	
4.33203777e+001	7.35120898e-003	
4.36016789e+001	3.93993787e-003	
4.38829800e+001	7.53965356e-003	
4.41642812e+001	-1.21717913e-003	
4.44455823e+001	-1.37373651e-002	
4.47268835e+001	-2.96172782e-002	
4.50081846e+001	-4.97685146e-002	
4.52894858e+001	-7.91970495e-002	
4.55707869e+001	-1.15209590e-001	
4.58520881e+001	-1.60412531e-001	
4.61333893e+001	-2.03848067e-001	
4.64146904e+001	-2.52752380e-001	
4.66959916e+001	-3.02102497e-001	
4.69772927e+001	-3.49304108e-001	
4.72585939e+001	-4.28459351e-001	
4.75398950e+001	-4.90743429e-001	
4.78211962e+001	-5.24515150e-001	
4.81024973e+001	-5.58286871e-001	
4.83837985e+001	-5.89546426e-001	
4.86650996e+001	-6.12720550e-001	
4.89464008e+001	-6.16700309e-001	
4.92277019e+001	-6.10975331e-001	
4.95090031e+001	-6.16436507e-001	
4.97903043e+001	-6.17912965e-001	
5.00716054e+001	-6.17058178e-001	
5.03529066e+001	-6.16305082e-001	
5.06342077e+001	-6.15881672e-001	
5.09155089e+001	-6.14298203e-001	
5.11968100e+001	-6.13676883e-001	
5.14781112e+001	-6.13634284e-001	
5.17594123e+001	-6.13478603e-001	
5.20407135e+001	-6.12753478e-001	
5.23220146e+001	-6.11478767e-001	
5.26033158e+001	-6.08988828e-001	
