0.00000000e+000	0.00000000e+000	
8.16803723e+000	1.36258521e+000	
1.63360745e+001	1.31728540e+000	
2.45041117e+001	1.24233201e+000	
3.26721489e+001	1.10843179e+000	
4.08401861e+001	8.81384189e-001	
4.90082234e+001	5.19899869e-001	
5.71762606e+001	1.68693537e-001	
6.53442978e+001	-1.68699840e-001	
7.35123350e+001	-5.19703795e-001	
8.16803723e+001	-8.82139279e-001	
8.98484095e+001	-1.10711861e+000	
9.80164467e+001	-1.24212438e+000	
1.06184484e+002	-1.31779759e+000	
1.14352521e+002	-1.36231175e+000	
1.22520558e+002	-1.39229451e+000	
1.30688596e+002	-1.36155185e+000	
1.38856633e+002	-1.31786186e+000	
1.47024670e+002	-1.24283434e+000	
1.55192707e+002	-1.10852297e+000	
1.63360745e+002	-8.81820826e-001	
1.71528782e+002	-5.19839548e-001	
1.79696819e+002	-1.68670851e-001	
1.87864856e+002	1.68636246e-001	
1.96032893e+002	5.19763493e-001	
2.04200931e+002	8.81942283e-001	
2.12368968e+002	1.10800068e+000	
2.20537005e+002	1.24197877e+000	
2.28705042e+002	1.31701515e+000	
2.36873080e+002	1.36314679e+000	
2.45041117e+002	0.00000000e+000	
