0.00000000e+000	0.00000000e+000	
8.16803723e+000	1.28118121e+000	
1.63360745e+001	1.18372193e+000	
2.45041117e+001	1.01284239e+000	
3.26721489e+001	7.07357752e-001	
4.08401861e+001	3.43365097e-001	
4.90082234e+001	6.25165361e-005	
5.71762606e+001	-3.43698816e-001	
6.53442978e+001	-7.07238856e-001	
7.35123350e+001	-1.01269225e+000	
8.16803723e+001	-1.18595340e+000	
8.98484095e+001	-1.28992449e+000	
9.80164467e+001	-1.35388174e+000	
1.06184484e+002	-1.34786378e+000	
1.14352521e+002	-1.34091826e+000	
1.22520558e+002	-1.32522318e+000	
1.30688596e+002	-1.28023482e+000	
1.38856633e+002	-1.18394454e+000	
1.47024670e+002	-1.01314465e+000	
1.55192707e+002	-7.07485166e-001	
1.63360745e+002	-3.43581121e-001	
1.71528782e+002	1.02884388e-004	
1.79696819e+002	3.43692015e-001	
1.87864856e+002	7.07009383e-001	
1.96032893e+002	1.01293675e+000	
2.04200931e+002	1.18554119e+000	
2.12368968e+002	1.29076062e+000	
2.20537005e+002	1.35318709e+000	
2.28705042e+002	1.34707352e+000	
2.36873080e+002	1.34184697e+000	
2.45041117e+002	0.00000000e+000	
