0.00000000e+000	0.00000000e+000	
8.16803723e+000	6.72081751e-001	
1.63360745e+001	1.24828298e+000	
2.45041117e+001	1.44345522e+000	
3.26721489e+001	1.56825328e+000	
4.08401861e+001	1.69146148e+000	
4.90082234e+001	1.80505235e+000	
5.71762606e+001	1.92718643e+000	
6.53442978e+001	2.04490345e+000	
7.35123350e+001	1.96064486e+000	
8.16803723e+001	1.83963406e+000	
8.98484095e+001	1.66449712e+000	
9.80164467e+001	1.42132557e+000	
1.06184484e+002	7.40268049e-001	
1.14352521e+002	1.46510578e-001	
1.22520558e+002	-3.08187543e-001	
1.30688596e+002	-6.70522636e-001	
1.38856633e+002	-1.24868630e+000	
1.47024670e+002	-1.44418298e+000	
1.55192707e+002	-1.56995071e+000	
1.63360745e+002	-1.69279565e+000	
1.71528782e+002	-1.80570064e+000	
1.79696819e+002	-1.92669739e+000	
1.87864856e+002	-2.05356762e+000	
1.96032893e+002	-1.96200919e+000	
2.04200931e+002	-1.83927257e+000	
2.12368968e+002	-1.66333702e+000	
2.20537005e+002	-1.42061702e+000	
2.28705042e+002	-7.40562725e-001	
2.36873080e+002	-1.47854086e-001	
2.45041117e+002	0.00000000e+000	
